FileName,LOSS,UD_P_SNR,UD_S_SNR,UD_P_CC,UD_S_CC,UD_N_CC,NS_P_SNR,NS_S_SNR,NS_P_CC,NS_S_CC,NS_N_CC,EW_P_SNR,EW_S_SNR,EW_P_CC,EW_S_CC,EW_N_CC
110905.222749_E.SNSM.npz,2.620945346040498,9.495863914489746,7.41191029548645,0.7429023826421891,0.6604019523981776,0.2191639259348373,13.202537298202515,17.049795389175415,0.7701575246344403,0.8552960105821481,0.22625951899108251,14.863830804824829,19.712990522384644,0.5277743991988059,0.8988877220314567,0.09363932520626286
110905.222749_E.SSHM.npz,20.024787286243775,10.959032773971558,8.63836944103241,0.9340707555211676,0.8774380967485687,0.24385766859477462,24.925880432128906,25.66890001296997,0.8834326284667464,0.9178727794959421,0.8440492946898543,17.876254320144653,18.20039987564087,0.8050193840373492,0.9480538357675734,0.7819272551379132
110905.222749_E.TACM.npz,6.655228389643773,14.580776691436768,8.332293629646301,0.9904114952271414,0.9770622219253143,0.30628303928160666,20.208816528320312,18.66116762161255,0.9518197831810224,0.9811323944833041,0.2145383876179906,21.850829124450684,21.136658191680908,0.951707290276468,0.9518488244720256,0.1383343615294205
110905.222749_E.TK2M.npz,9.668097383535525,13.011332750320435,8.221861124038696,0.9623831485175844,0.930265716311937,0.21053593654118338,20.53629159927368,23.033347129821777,0.9136652106539961,0.9689267492400186,0.4092648434592639,16.936492919921875,15.991461277008057,0.914911779019764,0.9775043203763246,0.31296431048496226
110905.222749_E.TKWM.npz,4.120116154625995,10.909934043884277,7.256153225898743,0.9176667782824877,0.9259329557464698,0.24792529231231003,14.926128387451172,16.738076210021973,0.7952340948089177,0.9774857648147628,0.23107204599527267,18.55749011039734,18.751001358032227,0.7227047994197833,0.92509117478331,0.1140970143283329
110905.222749_E.YMKM.npz,9.33919877897568,13.904361724853516,11.341460943222046,0.9628494501492044,0.824965803147989,0.29168767773105,24.957032203674316,21.240923404693604,0.8694875312728996,0.8762626434533196,0.5235548846954174,20.03293514251709,16.678935289382935,0.867069138724709,0.9157014860195385,0.1283137219611903
110905.224335_E.HSDM.npz,8.820969824384305,6.021337509155273,8.999884128570557,0.9421555411204673,0.9849069446025605,0.3847869803909116,21.321494579315186,29.219400882720947,0.8862674723487498,0.9906840765382097,0.2569157402420382,20.26298761367798,30.13535499572754,0.7982491102772006,0.989386135672208,0.24366526575671324
110905.224335_E.IIDM.npz,4.6775550637078,7.54436194896698,8.022546172142029,0.9060778341066972,0.9501846391338236,0.28972635812687086,11.38582468032837,17.616804838180542,0.7252802692358491,0.9881613829986035,0.080940547689095,16.717978715896606,23.817720413208008,0.7906827952731484,0.974282153754524,0.27115553790816826
110905.224335_E.MD1M.npz,12.886513396159954,10.48695683479309,13.258185386657715,0.9188639300205609,0.9898257232741366,0.19833344047105236,24.788389205932617,34.937098026275635,0.4821279110233208,0.9794875716376465,0.633523210979011,18.0660080909729,25.952961444854736,0.8746799240629972,0.9637732936261569,0.4448649489537721
110905.224335_E.NKMM.npz,6.947280168787965,8.239802122116089,14.668978452682495,0.9262902503622069,0.9776117335366992,0.43948882611288215,9.98258113861084,16.000531911849976,0.9169114260906055,0.9967749209571072,0.17659014831124992,14.798493385314941,22.83332347869873,0.778580049120002,0.9670969491689883,0.26578288347399814
110905.224335_E.NKNM.npz,14.840683314533123,15.736104249954224,17.698806524276733,0.8845498050565015,0.970111562101823,0.11615292002358041,18.412762880325317,26.29465103149414,0.8566939043086648,0.9830907480762677,0.45941693359451363,16.179574728012085,31.252586841583252,0.8311813279361278,0.9498522557051609,0.637986957258455
110905.224335_E.SNSM.npz,6.503659931015842,9.961948990821838,11.923828125,0.8367711900605486,0.9442013944309605,0.18138305258747203,15.077195167541504,22.046709060668945,0.9197639217209993,0.9812632751922783,0.23055589666391885,19.294357299804688,26.362767219543457,0.8184671491268789,0.977043928777302,0.23690684034663986
110905.224335_E.SRTM.npz,23.15037478346262,8.514405488967896,11.4886474609375,0.9021812421291151,0.9440219361308475,0.226132653759679,20.77657699584961,29.797179698944092,0.8302784398655698,0.9882161711326046,0.85235237242597,17.04196810722351,26.440951824188232,0.8648959997003963,0.9778569325796508,0.8220133879418057
110905.224335_E.SSHM.npz,6.567402304986814,5.072174072265625,7.764965295791626,0.9506994499231645,0.9845264029365273,0.4588512708108812,17.539089918136597,24.32776689529419,0.8403788101810803,0.9926850014942922,0.29355259815768214,6.44834041595459,12.1546471118927,0.796771310853941,0.985345311307195,0.26950217624002976
110905.224335_E.TACM.npz,6.592716818937038,12.495996952056885,15.72011113166809,0.9621133386768841,0.9200173094871456,0.4027079136573536,18.03532361984253,22.998714447021484,0.9667483655812715,0.9023349381982558,0.16349838132538366,18.70380401611328,25.639891624450684,0.8761239809473303,0.9873112406183331,0.10083352935099911
110905.224335_E.TK2M.npz,5.834937763688704,12.276465892791748,14.107260704040527,0.9464347703141096,0.9909797735576087,0.23932975926651787,18.21518063545227,25.20939826965332,0.7951553827824783,0.9831381013485178,0.07061733363378613,28.2177472114563,35.08773326873779,0.8749804429231479,0.995404926018778,0.16659174490991183
110905.224335_E.TKWM.npz,3.965036832254111,18.75693440437317,21.22011423110962,0.8790647240863664,0.9669256829189957,0.10822557891209313,24.929263591766357,31.019484996795654,0.8483228008512519,0.9951504064548767,0.095033514915017,18.57101321220398,24.00275707244873,0.7097513373189901,0.9879873800792734,0.12490637720259865
110905.224335_E.YMKM.npz,11.492295614272765,18.94305944442749,19.59997296333313,0.9232023110708981,0.8900756778361081,0.2437040132356842,24.291625022888184,29.582197666168213,0.8258318200936313,0.9561126836973138,0.387034177133856,19.959299564361572,23.678126335144043,0.8185659177035942,0.9714655335048321,0.29666942226486365
110905.225115_E.HSDM.npz,8.033859118528902,7.789570093154907,5.350040793418884,0.8919499949825507,0.8998004592207772,0.47735215015819465,12.85215973854065,16.02994680404663,0.8756771263419634,0.9308948026088588,0.6243655480488419,11.866987943649292,9.942346215248108,0.8480875812982902,0.9641655714721616,0.2449223073092477
110905.225115_E.IIDM.npz,6.710595453078571,18.77244472503662,15.699115991592407,0.8755237709694372,0.7701421100136324,0.10530023810836263,26.980764865875244,30.195894241333008,0.6690782508645473,0.7465721134159605,0.37260245195364305,22.15858221054077,24.356789588928223,0.5677429884549069,0.8642791368387419,0.3085491823502459
110905.225115_E.MOKM.npz,3.097946750245414,8.230319023132324,3.8216564059257507,0.7769207289235323,0.7912848014372345,0.18741547242614992,14.93135929107666,18.47040891647339,0.6426604099239144,0.9057606754022994,0.14241372752250098,18.369317054748535,20.265226364135742,0.7508035627049755,0.8210046142014121,0.2156762222885461
110905.225115_E.NKMM.npz,8.068755941132496,14.885106086730957,13.338818550109863,0.855903010171567,0.8915277291071567,0.14294916449246506,16.51998281478882,17.451564073562622,0.9019146920486653,0.9188672542895295,0.09372120962012545,27.441067695617676,30.242769718170166,0.49508137423612064,0.7467451690296408,0.86698443953515
110905.225115_E.SNSM.npz,1.9338220171633627,5.864089727401733,3.5466498136520386,0.694801586801467,0.7558399517431551,0.22032588288335708,15.556977987289429,19.756412506103516,0.6209233829875695,0.7798586328126348,0.14919270199583123,9.518471956253052,14.327542781829834,0.7852325753048864,0.9253047418388892,0.12474919576908598
110905.225115_E.SRTM.npz,7.488203683172396,9.645887613296509,1.3631679117679596,0.8688028330822345,0.9311223892861189,0.41056609010830936,6.875646114349365,7.708502411842346,0.8418430871933382,0.8899309215214187,0.8949919501875019,8.929083943367004,8.02245557308197,0.9322851884325483,0.9300941259168335,0.6142841585106992
110905.225115_E.SSHM.npz,4.428177050783685,12.804443836212158,10.705094337463379,0.8905557397351238,0.8310835413750243,0.1611244822136775,19.319461584091187,20.71241855621338,0.8854540444797183,0.9258714658043181,0.17806242299319652,15.664303302764893,15.904459953308105,0.8614681792578233,0.8307599648130521,0.20524862391538112
110905.225115_E.TACM.npz,18.91612664142782,14.863159656524658,11.074512004852295,0.9716672395490461,0.9259937385988061,0.2850560747788221,26.20262622833252,26.46791934967041,0.8929549610747445,0.9658731267739062,0.6241699199149819,22.775073051452637,22.90931224822998,0.7403498713143843,0.8561235594286866,0.7508401208991333
110905.225115_E.TK2M.npz,8.4161193368703,12.761170864105225,7.235032916069031,0.975658873897484,0.897788609337628,0.27292140222625233,25.203957557678223,26.860692501068115,0.6987835458370956,0.9174390050607284,0.3586656165781646,22.945783138275146,22.03331470489502,0.9429936379166954,0.869196218773989,0.23046176686351197
110905.225115_E.TKWM.npz,10.131458830213585,14.121859073638916,14.167799949645996,0.9400822595532871,0.7676576208298841,0.20015409960412256,31.642048358917236,34.22047138214111,0.7981400803946488,0.8495728512725587,0.5306894215946185,21.48183584213257,22.80348300933838,0.762723951514763,0.633643225678038,0.12183250085401033
110905.230341_E.HSDM.npz,7.398339676592468,6.895976662635803,0.8186985552310944,0.800621782232646,0.9532911005281105,0.8900343421713424,8.131688237190247,5.416715145111084,0.8441389892217857,0.8482341644204118,0.6274684313386423,10.463086366653442,7.161985635757446,0.8283794783372278,0.8035439766789888,0.9263064795787732
110905.230341_E.IIDM.npz,9.753505959699137,13.413888216018677,6.7604053020477295,0.8520745821707897,0.5249543563508459,0.23901570118846888,26.792001724243164,24.915192127227783,0.6675936011509694,0.75218191743006,0.924530106899945,17.52457857131958,17.25386381149292,0.48257399312486166,0.5395673454460982,0.34214559183218174
110905.230341_E.MD1M.npz,2.0286572963863163,9.73897635936737,0.1772005297243595,0.5702796275256761,0.8025534838569137,0.1903044716313881,1.1493486911058426,2.582862377166748,0.9012848076893443,0.852394464322135,0.8492138153048553,0.9948421269655228,4.128973484039307,0.8728447503337335,0.7803786795480709,0.7986514106782001
110905.230341_E.NKMM.npz,2.8697749283647984,5.618951320648193,-1.6926254332065582,0.8072805314941475,0.8199531128116408,0.8686081602640271,4.8658522963523865,2.1008436381816864,0.6189876543806305,0.7825908166628559,0.5940179094258307,5.23351788520813,3.9221397042274475,0.7279598733899038,0.8346076804242906,0.7814977244728158
110905.230341_E.NKNM.npz,8.266293903653684,5.475502014160156,2.033703029155731,0.814635592447026,0.8908311537171324,0.6847160334237513,9.03731107711792,9.02292013168335,0.8071241846254806,0.9022533547316458,0.7605788004596332,5.355871319770813,10.45717716217041,0.8558026925801646,0.9070939739880364,0.9013363783075112
110905.230341_E.SNSM.npz,6.764497615604436,4.09630686044693,3.5679909586906433,0.7116618443722055,0.8591693191722795,0.4799620926040389,10.168439149856567,14.837349653244019,0.6159203497295057,0.7897378599976966,0.48884851127574586,8.884419202804565,12.739589214324951,0.8640376589184738,0.946391308518874,0.6842031031849012
110905.230341_E.SSHM.npz,3.4736719722586535,13.268358707427979,7.688755989074707,0.7736728234134905,0.8299109883920117,0.16301687139646076,14.276400804519653,14.101122617721558,0.7549453267671153,0.7621803651996262,0.23477780410937438,16.492655277252197,16.901748180389404,0.862683502682174,0.8804191053333729,0.17323324338052518
110905.230341_E.TACM.npz,10.539551481026331,14.362630844116211,7.139997482299805,0.8664932596198706,0.9298546495404525,0.38112125699820887,12.02377438545227,9.667619466781616,0.8142641461436588,0.8860284632893585,0.5845732415566781,20.773015022277832,15.276342630386353,0.6125425244487269,0.9198857171017365,0.7811601701348998
110905.230341_E.TK2M.npz,16.217180468174785,12.577564716339111,3.562127947807312,0.8862121932994319,0.9128085191968586,0.7536772265566252,21.014831066131592,19.97254967689514,0.8148134549888112,0.9298181537680883,0.821950376585354,16.626827716827393,5.777127742767334,0.792214654195344,0.829151039065223,0.9028903045418762
110905.230341_E.TKWM.npz,15.975990153854106,20.86958408355713,16.935285329818726,0.8481482535240819,0.7437655778773427,0.2749938108090907,29.812262058258057,29.092416763305664,0.7815541373405803,0.5973940218680241,0.8380089654169406,28.309848308563232,27.96400785446167,0.6049973135727582,0.7052008741595159,0.7631595672737703
110905.230341_E.YMKM.npz,4.682723981620228,7.003496885299683,-0.4904329776763916,0.7916087590369212,0.8514672838800716,0.5974932437269601,9.049402475357056,10.149837732315063,0.7896173315326847,0.7650708797208451,0.7767423609633386,8.057386875152588,3.503851890563965,0.6719194933221956,0.7117187843828789,0.437007518001101
110905.230648_E.HSDM.npz,17.58595214378894,6.806825399398804,10.924861431121826,0.833427908697193,0.9412875886949653,0.5456236059239962,6.617298126220703,18.681447505950928,0.8657726810286728,0.9403799488020604,0.3298010309897702,21.972756385803223,33.92586946487427,0.8304142659894583,0.9487070690152402,0.8714067382602465
110905.230648_E.IIDM.npz,22.14883190494135,17.876901626586914,18.288532495498657,0.9001032324570385,0.9250706750200536,0.10851771448971481,25.74190855026245,33.980488777160645,0.7194929283584955,0.9239474974383791,0.732942610663356,26.10102653503418,36.76865577697754,0.7914194539657671,0.9523135384504545,0.7192247928097281
110905.230648_E.MOKM.npz,18.24614675181401,13.39869499206543,14.814449548721313,0.7112106782321154,0.8780383723582975,0.30940352729285425,25.836830139160156,33.213627338409424,0.6057619817227048,0.8955694569701147,0.8982982486556419,18.310271501541138,34.43828344345093,0.5752344129357068,0.9348663701626868,0.7230483118089909
110905.230648_E.NKMM.npz,2.889208116850011,5.028454661369324,9.670519828796387,0.9286597600602547,0.9704988670657929,0.3232582744372336,8.048938512802124,15.458258390426636,0.7006461626531518,0.9078038804166114,0.14902067097458313,12.645430564880371,20.474355220794678,0.6545231837403768,0.9366861949967042,0.10623379952820278
110905.230648_E.NKNM.npz,19.730575432009886,10.16955018043518,18.3867609500885,0.9288416860241004,0.9263533520417159,0.8460978543000517,18.757920265197754,30.423336029052734,0.6955739836796236,0.961550279817636,0.49336903205303906,15.718250274658203,31.482937335968018,0.6694938954308666,0.9464206310814632,0.7413982121143171
110905.230648_E.SNSM.npz,17.65589891876707,10.545517206192017,13.067125082015991,0.776171193167058,0.8171283162668491,0.25251623259802164,17.76993751525879,32.89322376251221,0.5240378799832675,0.9825032373997082,0.8867014692316858,25.69005250930786,32.59680509567261,0.705920849720059,0.9520887608158085,0.6651392793943895
110905.230648_E.SSHM.npz,11.984310707841443,13.86893630027771,19.200429916381836,0.6620662202840084,0.8851605428289427,0.5561618905051877,15.521721839904785,24.102797508239746,0.7316235874605136,0.8942438815807745,0.3252194685849961,12.929823398590088,21.395411491394043,0.7206729768181985,0.9709162606845984,0.6971293422571893
110905.230648_E.TACM.npz,9.671862992237651,12.741947174072266,16.789056062698364,0.9406608375257323,0.9878938292397317,0.13093822114117426,25.476181507110596,32.179696559906006,0.757878216689498,0.9871905339664719,0.41072876941469766,18.852481842041016,26.698777675628662,0.6028498934743547,0.9926952816147159,0.28264767241358646
110905.230648_E.TK2M.npz,4.7735972526350565,8.915438055992126,13.783776760101318,0.9430693508365704,0.9705573093264108,0.21666454070807284,12.697162628173828,21.96068525314331,0.5084625969787746,0.9935498915347118,0.16427703301677407,15.544520616531372,23.793187141418457,0.8767610336812393,0.9917147710353009,0.20298710729399735
110905.230648_E.YMKM.npz,2.643606471555284,12.539047002792358,15.706483125686646,0.731029168322043,0.9436419030713361,0.13197578591877204,16.545687913894653,22.603039741516113,0.6408635232577077,0.9685729051764621,0.15267876312838746,12.957229614257812,19.093120098114014,0.7372087220697976,0.9701918292709613,0.07194147589288732
110905.232019_E.IIDM.npz,13.06972426028679,9.037303924560547,10.897976160049438,0.9139638149553546,0.9808038828797794,0.4274947078896652,18.526946306228638,24.3384051322937,0.8785241473936947,0.9509922608642241,0.6502907190441325,14.57707166671753,17.923375368118286,0.8811893334069213,0.9910941704691071,0.2917495684573746
110905.232019_E.MOKM.npz,8.41892705343606,13.820172548294067,17.643462419509888,0.7749251364269442,0.8976407644036547,0.21657645313024784,14.916664361953735,27.282485961914062,0.5776717656539146,0.928563569907051,0.294798354955001,10.322427749633789,20.65269947052002,0.7205707581897408,0.9044749623520061,0.6857516092498578
110905.232019_E.NKMM.npz,7.743730692997615,16.353795528411865,17.33254909515381,0.9042564455682488,0.9808639393229854,0.14307589031720633,23.28378200531006,29.288148880004883,0.8646063711963872,0.9892973223642751,0.2319181854084453,13.620742559432983,21.55616283416748,0.7784145575705768,0.9861083868323565,0.315813821717955
110905.232019_E.SNSM.npz,16.718174865368272,8.266962766647339,11.348754167556763,0.8230255077937856,0.9347818478776507,0.3525725073624612,26.877083778381348,36.6759467124939,0.8588445870452277,0.981330128735143,0.7588256844711565,12.630926370620728,21.702120304107666,0.5762419360123598,0.9769253130749969,0.21671835373785117
110905.232019_E.SRTM.npz,13.403633839027487,2.3719561100006104,4.285951256752014,0.8957244800539467,0.9017018916004981,0.8502971368963677,3.5092639923095703,18.933827877044678,0.8651667077964834,0.9369883399886008,0.9178358554908221,7.159057259559631,19.155298471450806,0.8890143910991708,0.9471632932353229,0.8547704171500309
110905.232019_E.SSHM.npz,5.72626105241741,14.652113914489746,16.715781688690186,0.876045061948765,0.9789720273090871,0.17452655940774647,15.916861295700073,19.809895753860474,0.8784135102188058,0.966527637370788,0.3119924302913068,16.49006962776184,22.655034065246582,0.6647557802971833,0.9912261661186879,0.11709153241962372
110905.232019_E.TACM.npz,11.963398738982889,14.553887844085693,14.916518926620483,0.9177749098256185,0.987104312724762,0.19666424490638376,19.15964961051941,24.483988285064697,0.9247852251746724,0.994314956574343,0.25647181124923774,18.613123893737793,23.75840425491333,0.8816416228225757,0.9876437722594483,0.5514842520351961
110905.232019_E.TKWM.npz,14.440045391458563,15.019340515136719,16.625442504882812,0.8696043485241866,0.96297593816545,0.13598795980857453,18.440256118774414,25.167436599731445,0.6293876295224333,0.9791771930859792,0.6048106308931959,17.50057101249695,24.573853015899658,0.8055904396773597,0.9762040984949825,0.7090880112437831
110905.232019_E.YMKM.npz,5.455276092434263,6.616221070289612,8.989043831825256,0.8783764067409654,0.9556775377576724,0.23725189797732849,14.270409345626831,21.152381896972656,0.6776611773513298,0.953214024440251,0.33403140157652605,15.52947998046875,20.575268268585205,0.6350881536947102,0.9422001737047383,0.259888390732686
110905.232327_E.IIDM.npz,4.930356738481532,29.38448190689087,31.868693828582764,0.9989890959504547,0.9613013775002325,0.01366408033226125,31.177384853363037,40.026564598083496,0.9962172123482728,0.9905761417609777,0.08922104251764423,39.90828037261963,46.39700412750244,0.9960142072448417,0.9518272956859133,0.0943297435312212
110905.232327_E.MD1M.npz,23.3235102937718,28.540470600128174,31.016619205474854,0.9964440435441972,0.999731298497355,0.25473463022992093,35.502917766571045,43.13709735870361,0.9894604456679974,0.9928572001133524,0.5623169901867262,34.47300434112549,40.949416160583496,0.9969767422491241,0.9962287572907246,0.15238474963655435
110905.232327_E.NKMM.npz,6.432217004729953,23.233678340911865,25.154571533203125,0.9986441245837824,0.9816573634756697,0.08983543463847737,38.444931507110596,42.952585220336914,0.9989924266734991,0.9641837538872987,0.08899824523814803,32.34823226928711,38.99821758270264,0.997010712445764,0.9737872994306546,0.11632193238833514
110905.232327_E.NKNM.npz,22.068443799087646,29.808332920074463,31.851425170898438,0.9984654701740262,0.998207155748874,0.18373933792914707,29.094762802124023,34.18984413146973,0.9932282722961041,0.975249197920768,0.618584931119933,37.98804521560669,39.78607892990112,0.99747925248394,0.989164466753534,0.22145917488363823
110905.232327_E.SNSM.npz,14.894259857547526,13.49683165550232,15.11181116104126,0.9988042913489359,0.9963018228147137,0.23707098999594683,39.21610355377197,46.68437957763672,0.9965818269614136,0.992515476082025,0.2951974976572756,27.971198558807373,34.241061210632324,0.9921918578191132,0.9912233326681358,0.2100502664180512
110905.232327_E.SRTM.npz,10.136390182362769,12.8621506690979,14.639114141464233,0.9994197166115908,0.997798831200759,0.6156912253907947,21.376147270202637,25.568153858184814,0.9916048136224177,0.9939138286573628,0.15143588566877741,18.561794757843018,22.293384075164795,0.995209576200161,0.9960883501241762,0.1609240488794936
110905.232327_E.SSHM.npz,16.314493599119334,25.511415004730225,26.075599193572998,0.9995055972952483,0.9524749314151649,0.2398736740316119,42.38442420959473,48.449602127075195,0.9992817526655415,0.966293699850408,0.2489415373793871,44.11998748779297,48.8428258895874,0.9987981450788361,0.9400656104539241,0.17561264066138302
110905.232327_E.TACM.npz,17.221944483974642,31.385197639465332,31.61051034927368,0.9996032818156798,0.9939468952065774,0.02624113667843576,38.41590642929077,40.18362998962402,0.9992684440402423,0.9932526813219924,0.11636394218180582,42.876009941101074,45.96269607543945,0.9981934444907,0.9983231695972951,0.4625081040728541
110905.232327_E.TK2M.npz,26.33794105941008,22.379887104034424,22.414517402648926,0.9994841584906695,0.997956358926483,0.3329673219113758,47.95407772064209,52.23757266998291,0.9972518883250219,0.9969336327523203,0.44062535778413825,36.08302116394043,38.33643436431885,0.9990195982509689,0.9911287959545695,0.27476027775311795
110905.232327_E.TKWM.npz,7.9527680258337705,21.612329483032227,23.57064962387085,0.9993136001165115,0.9436245310639163,0.2217558497263362,44.32703971862793,49.165072441101074,0.9977133817233585,0.9654110736229171,0.129423541665322,25.427870750427246,29.694433212280273,0.9986058859865369,0.9837140239688231,0.050882256763923085
110905.232327_E.YMKM.npz,13.528237517504886,11.512157917022705,12.867686748504639,0.9985228277283974,0.9489496076514723,0.6963282172284375,18.547258377075195,23.062114715576172,0.9970378044776619,0.9370947364082031,0.24036647905103414,12.126524448394775,16.88911199569702,0.9986370533649016,0.9818472684310144,0.5326589438668539
110905.232909_E.HSDM.npz,35.23744534083471,16.157655715942383,26.168699264526367,0.9728512568678606,0.9868307417664043,0.43111965727529616,20.449299812316895,28.921570777893066,0.9708141617013432,0.9839983084102327,0.8677121954228241,28.656179904937744,34.58567142486572,0.9886727434823503,0.9930495780597538,0.7613014897868292
110905.232909_E.IIDM.npz,16.097653700044415,20.904901027679443,23.679485321044922,0.9806063426078014,0.9963404950981419,0.17898451638151358,35.875136852264404,41.84889793395996,0.9841093452570755,0.9898661974138584,0.20937709178039068,30.171139240264893,33.2662558555603,0.9875271065472735,0.9823504850844088,0.4004470627112165
110905.232909_E.MD1M.npz,5.305094277968954,11.714929342269897,14.01786208152771,0.9608211519387209,0.9942625805714309,0.1984559040973365,19.33782696723938,25.609679222106934,0.9718224390145206,0.996047815352599,0.16656948495726537,16.282968521118164,20.344245433807373,0.9538110289040077,0.9754741801877633,0.11119948198588765
110905.232909_E.MOKM.npz,9.556507109030639,10.457816123962402,14.945225715637207,0.9346293265617296,0.9960133899509155,0.31865151005805986,20.566937923431396,32.58867025375366,0.9148343410545184,0.9962805076205885,0.18350860770307323,21.555304527282715,30.222463607788086,0.8895872029609883,0.9930796908767618,0.26766491914814644
110905.232909_E.NKMM.npz,6.268807927520494,18.564246892929077,20.803194046020508,0.9741930190227913,0.9901387805285637,0.24716877941998777,24.86119031906128,30.423438549041748,0.9768209399852951,0.9836428003422965,0.028876648375168134,21.529276371002197,29.087512493133545,0.965686474227018,0.9562174417809247,0.16873581249635058
110905.232909_E.NKNM.npz,19.02423186247982,18.35216999053955,24.976015090942383,0.9626002045158026,0.9965675657418687,0.20567972268715795,28.617663383483887,42.04991340637207,0.9580521926158848,0.9818245905276157,0.5564108821801683,16.70418620109558,25.679116249084473,0.955312827661813,0.9942899159740021,0.28659013080626955
110905.232909_E.SNSM.npz,10.32600594096988,10.305626392364502,11.367645263671875,0.9487719798889129,0.991938679071048,0.349280535978361,18.00396203994751,28.41353178024292,0.9766628543111601,0.9914286205447372,0.36644387233351083,15.554111003875732,22.98461675643921,0.9394029786028936,0.9724916451935012,0.20971666871036396
110905.232909_E.SRTM.npz,33.852250044249985,15.80661654472351,18.26834201812744,0.9894992078325232,0.9779957514045139,0.3077391571720875,28.6954402923584,38.49321126937866,0.9360814988309282,0.9770361547487495,0.75542092188456,24.67141628265381,34.36248064041138,0.9665374847506083,0.996393472076519,0.7913177694254596
110905.232909_E.SSHM.npz,34.23131588324542,34.66662645339966,36.35152578353882,0.9911076214054515,0.9964807193551048,0.35439954375176713,42.26484775543213,44.91079330444336,0.9821661011681532,0.9943901560401174,0.5216118122647427,35.63654184341431,40.91172695159912,0.9847418094098663,0.9874026579806442,0.44909408849374766
110905.232909_E.TACM.npz,24.426142753640438,24.002408981323242,23.69835376739502,0.9730646214198081,0.9652255971123311,0.21976239252005617,36.3265061378479,45.62096118927002,0.9763004714233391,0.9788506086564754,0.5324485918175427,30.177979469299316,32.58296012878418,0.9652677337782397,0.9451218709386486,0.37960507138700933
110905.232909_E.TKWM.npz,23.1385344326718,16.918233633041382,16.698615550994873,0.9683498202815654,0.9863419273597749,0.16644582497298846,33.669395446777344,37.07702398300171,0.9631951789103688,0.9563170189045508,0.5438886354504896,31.32194995880127,35.32535791397095,0.9453486025342689,0.9912239501933892,0.45840489016215313
110905.232909_E.YMKM.npz,12.736527288831782,10.693265199661255,13.189973831176758,0.9697063899069267,0.9975434316009384,0.4957140005846605,21.90577745437622,27.432007789611816,0.9462308442718116,0.9913858392197245,0.34009313546093045,19.11957025527954,24.590129852294922,0.948942359796283,0.9947472638653215,0.26700668277510314
110905.233252_E.IIDM.npz,10.718183440636897,14.277844429016113,15.6245756149292,0.9804604626465587,0.9954456061387941,0.27884283113597347,31.034018993377686,35.965447425842285,0.7941479083407689,0.9953902119985202,0.2667405598738429,21.948204040527344,24.92997407913208,0.9433263981662025,0.9943836147403692,0.22489816371253518
110905.233252_E.MD1M.npz,20.321755054403923,20.946319103240967,22.211573123931885,0.9321764311237443,0.9821411119908354,0.3081162889376822,20.616145133972168,26.944007873535156,0.8845812531943623,0.9606445094911902,0.5532091213371956,26.053879261016846,30.874717235565186,0.9722690743579276,0.9932179087914902,0.48082053736302643
110905.233252_E.MOKM.npz,12.614970523063407,17.167404890060425,20.16040325164795,0.8976237280621844,0.9859374456467307,0.27088490501389945,22.857789993286133,31.146295070648193,0.8458502182506126,0.9848440096797318,0.37589447612742216,18.28670024871826,26.050536632537842,0.6794218105708331,0.9878942531675042,0.4027621850272599
110905.233252_E.NKMM.npz,7.49897716118137,14.331035614013672,15.3300940990448,0.9756930397536955,0.9908729564487395,0.22465626723993723,21.144168376922607,25.599372386932373,0.9775749072556119,0.9723847820429325,0.31459706639494883,18.04401993751526,22.781379222869873,0.8169068886782471,0.9699064714335626,0.06418103116225829
110905.233252_E.NKNM.npz,9.820138164860916,8.949339389801025,13.064219951629639,0.8945978730208864,0.9696101418612969,0.5908058066033745,14.673594236373901,25.86954116821289,0.7920620339268724,0.9836202456441093,0.31674857340629464,9.694048762321472,21.13149881362915,0.8130856626853838,0.9759477332717424,0.33416727620966197
110905.233252_E.SNSM.npz,15.474754840186682,7.156335711479187,9.592695832252502,0.9160358090133909,0.9716791180132588,0.5783698688053996,15.255509614944458,26.18257999420166,0.800543338039822,0.9894683676220583,0.647992434478167,11.985074281692505,21.573328971862793,0.8486266415602631,0.9970203117539929,0.5822544387931313
110905.233252_E.SSHM.npz,9.067644587641214,21.354470252990723,21.93847417831421,0.9761124044258955,0.9958382066734662,0.10984636052275776,22.851903438568115,25.170457363128662,0.964465319832706,0.9887001200175406,0.1995194707323838,28.316068649291992,33.319833278656006,0.9455023315555316,0.9938039233247796,0.23212623255248188
110905.233252_E.TACM.npz,24.05705048132047,19.238598346710205,17.91338562965393,0.9770885987568215,0.9888960335276665,0.26290811103032224,37.24665880203247,38.29369306564331,0.9578708455090842,0.9170277414237502,0.6317865841622284,28.25676202774048,26.992385387420654,0.9592639503964345,0.833897914092795,0.4709015807234805
110905.233252_E.TK2M.npz,19.532504880096262,17.152737379074097,18.664063215255737,0.982206510141367,0.9982801390649992,0.14004083678634527,30.082974433898926,32.944347858428955,0.9613142111419897,0.9627781453798616,0.7426252382940957,20.292131900787354,24.124441146850586,0.9348024145493234,0.9859364948750142,0.2530548080756731
110905.233252_E.YMKM.npz,5.629337816439178,7.944051623344421,10.014744997024536,0.9290042493203303,0.9891502094922627,0.28225446780273944,22.030718326568604,27.642223834991455,0.8056320628719551,0.9777238233521951,0.17689695420086962,16.48599147796631,20.43715476989746,0.8650478785961174,0.9765583649691553,0.1701948262184498
